"lon","lat","iso3c","data_quality","rgn_production","subregion"
19.474311,40.330672,"ALB",4,NA,NA
56.3402143307762,25.6047159259181,"ARE",5,NA,NA
135.908111,-34.715778,"AUS",2,NA,NA
135.99175,-34.58175,"AUS",2,NA,NA
135.961653,-34.736756,"AUS",2,NA,NA
135.904928,-34.712928,"AUS",2,NA,NA
136.645933,-33.931042,"AUS",2,NA,NA
-84.2091018991795,9.42347837379457,"CRI",2,NA,NA
27.2360789998013,31.3604004957649,"EGY",2,5,"Mersa Matruh"
29.8110956998168,31.1502394117164,"EGY",2,1521,"Alexandria"
30.2259353326603,31.3190362582841,"EGY",2,20376,"Behira"
31.4278324391214,31.4913066798246,"EGY",2,5460,"Dakahlia"
31.8493527833738,31.5261912847382,"EGY",2,55551,"Damietta"
32.3019058429197,31.275726202442,"EGY",2,16233,"Port Said"
32.5462714583949,29.944394112058,"EGY",2,750,"Suez"
34.2938767135585,27.8063201222852,"EGY",2,30,"South Sinai"
-6.17444279999995,36.4411949990001,"ESP",5,NA,NA
-6.24600599999997,36.4648182990001,"ESP",5,NA,NA
-6.16762589999996,36.4890496990001,"ESP",5,NA,NA
-6.19739029999994,36.389626799,"ESP",5,NA,NA
-6.18603489999998,36.4251149990001,"ESP",5,NA,NA
-6.21758759999994,36.421061799,"ESP",5,NA,NA
-6.18493589999997,36.3865286990001,"ESP",5,NA,NA
-6.22447359999995,36.427432299,"ESP",5,NA,NA
-6.16823399999993,36.4458954990001,"ESP",5,NA,NA
-6.19740869999993,36.453227999,"ESP",5,NA,NA
-6.20939509999994,36.438743699,"ESP",5,NA,NA
-7.42326109999993,43.689399699,"ESP",5,NA,NA
-8.40963879999993,43.383594799,"ESP",5,NA,NA
-8.82176969999995,42.4721224990001,"ESP",5,NA,NA
-7.42436079999993,43.6886315990001,"ESP",5,NA,NA
-9.03775029999997,42.5364036990001,"ESP",5,NA,NA
-9.20993209999995,43.155541199,"ESP",5,NA,NA
-9.14653779999998,42.8037287990001,"ESP",5,NA,NA
-9.18219919999996,43.102702999,"ESP",5,NA,NA
-6.19533659999996,36.4488112990001,"ESP",5,NA,NA
-6.18914729999995,36.4427001990001,"ESP",5,NA,NA
-6.22779849999995,36.517533599,"ESP",5,NA,NA
-4.35843859999994,36.7056555990001,"ESP",5,NA,NA
-2.53747929999997,36.8159300990001,"ESP",5,NA,NA
-6.33989809999997,36.842234299,"ESP",5,NA,NA
-7.41571829999998,37.244737199,"ESP",5,NA,NA
-7.15809899999994,37.2197416990001,"ESP",5,NA,NA
-7.13512819999994,37.2240313990001,"ESP",5,NA,NA
-7.33195009999997,37.2171555990001,"ESP",5,NA,NA
-7.15553809999994,37.221144499,"ESP",5,NA,NA
-7.15783129999994,37.2179995990001,"ESP",5,NA,NA
-7.16202239999996,37.219577099,"ESP",5,NA,NA
-7.15844819999995,37.2405937990001,"ESP",5,NA,NA
1.74176740000007,41.2036801990001,"ESP",5,NA,NA
3.17305550000003,42.244717499,"ESP",5,NA,NA
3.11171560000003,42.1724366990001,"ESP",5,NA,NA
0.689968600000043,40.600389899,"ESP",5,NA,NA
3.16910280000008,42.2578994990001,"ESP",5,NA,NA
0.801944400000025,40.8819033990001,"ESP",5,NA,NA
-8.96166699999998,42.5732191990001,"ESP",5,NA,NA
-9.14751089999993,42.801494199,"ESP",5,NA,NA
-0.69666669999998,37.8183332990001,"ESP",5,NA,NA
-0.678333299999963,37.808333299,"ESP",5,NA,NA
-1.53749999999997,37.414499999,"ESP",5,NA,NA
-1.16804049999996,38.0242653990001,"ESP",5,NA,NA
-0.671861099999944,37.8331666990001,"ESP",5,NA,NA
-0.67752779999995,37.832999999,"ESP",5,NA,NA
-0.681961099999967,37.7934638990001,"ESP",5,NA,NA
-0.683222199999932,37.8331110990001,"ESP",5,NA,NA
-0.0671239999999784,39.8641636990001,"ESP",5,NA,NA
-0.207844199999954,39.652903999,"ESP",5,NA,NA
-0.20801709999995,39.6525961990001,"ESP",5,NA,NA
-0.0313944999999762,38.571109499,"ESP",5,NA,NA
-0.347779099999968,38.4199973990001,"ESP",5,NA,NA
-0.597594899999933,38.086876799,"ESP",5,NA,NA
-0.201947099999927,38.498887499,"ESP",5,NA,NA
-0.595998299999962,38.100810499,"ESP",5,NA,NA
-0.0339782999999443,39.8949651990001,"ESP",5,NA,NA
0.16624760000002,40.1389462990001,"ESP",5,NA,NA
-0.0691942999999355,39.8656840990001,"ESP",5,NA,NA
-0.644982099999936,38.112940199,"ESP",5,NA,NA
-6.14968969999995,36.4766772990001,"ESP",5,NA,NA
-2.01453189999995,36.8311973990001,"ESP",5,NA,NA
-1.90083169999997,36.9827933990001,"ESP",5,NA,NA
-5.43129219999997,36.1585785990001,"ESP",5,NA,NA
-6.22050659999996,36.429301299,"ESP",5,NA,NA
-5.89794539999997,36.200248699,"ESP",5,NA,NA
-7.39045619999996,37.2079970990001,"ESP",5,NA,NA
-7.13897429999997,37.2418512990001,"ESP",5,NA,NA
-1.89410879999997,36.982267999,"ESP",5,NA,NA
-4.56119779999995,36.5674400990001,"ESP",5,NA,NA
-3.43322149999995,36.6987974990001,"ESP",5,NA,NA
-6.99140179999995,37.2079424990001,"ESP",5,NA,NA
-5.88739739999994,36.193278499,"ESP",5,NA,NA
-6.20323299999995,36.3965070990001,"ESP",5,NA,NA
-5.89228509999998,36.1833179990001,"ESP",5,NA,NA
-6.19666429999995,36.5773553990001,"ESP",5,NA,NA
-6.15373999999997,36.4965789990001,"ESP",5,NA,NA
-6.22027449999996,36.2933887990001,"ESP",5,NA,NA
-6.23874549999994,37.0131406990001,"ESP",5,NA,NA
-3.60982199999995,36.741193599,"ESP",5,NA,NA
-7.15174579999996,37.218744799,"ESP",5,NA,NA
-6.18512969999995,36.4740369990001,"ESP",5,NA,NA
-1.90077069999995,36.9821494990001,"ESP",5,NA,NA
-1.74676369999997,37.225917199,"ESP",5,NA,NA
-7.37460759999993,37.2130405990001,"ESP",5,NA,NA
-6.16523289999998,36.5201569990001,"ESP",5,NA,NA
-6.15608099999997,36.4880985990001,"ESP",5,NA,NA
-6.21318519999994,36.464040099,"ESP",5,NA,NA
-6.15399049999996,36.4918999990001,"ESP",5,NA,NA
-6.15637519999996,36.4716724990001,"ESP",5,NA,NA
-6.16349279999997,36.491186699,"ESP",5,NA,NA
-6.16685329999996,36.512281199,"ESP",5,NA,NA
-6.18093289999996,36.4508398990001,"ESP",5,NA,NA
-6.15275109999993,36.4778403990001,"ESP",5,NA,NA
-6.16060309999995,36.482938699,"ESP",5,NA,NA
-6.17289429999994,36.5029024990001,"ESP",5,NA,NA
-6.17876569999993,36.448401699,"ESP",5,NA,NA
-6.20535949999993,36.520369099,"ESP",5,NA,NA
-6.18634099999997,36.4461012990001,"ESP",5,NA,NA
-6.17704789999993,36.468000799,"ESP",5,NA,NA
-6.16368409999995,36.4851265990001,"ESP",5,NA,NA
-6.15930219999996,36.518045699,"ESP",5,NA,NA
-6.15855189999996,36.5109876990001,"ESP",5,NA,NA
-6.14830699999993,36.5075702990001,"ESP",5,NA,NA
-6.14520919999995,36.495324899,"ESP",5,NA,NA
-6.15560029999995,36.4541938990001,"ESP",5,NA,NA
2.70049400000005,39.5449748990001,"ESP",5,NA,NA
-16.3535792,28.378666099,"ESP",5,NA,NA
-16.8456037999999,28.261422699,"ESP",5,NA,NA
-4.26310679999995,43.3928412990001,"ESP",5,NA,NA
-9.03752129999998,42.5199590990001,"ESP",5,NA,NA
-8.88937109999995,42.4858606990001,"ESP",5,NA,NA
-8.82146259999996,42.520231499,"ESP",5,NA,NA
-7.48040749999996,43.709261999,"ESP",5,NA,NA
-8.86073149999993,42.4734372990001,"ESP",5,NA,NA
-8.89278649999994,42.087437999,"ESP",5,NA,NA
-8.66980369999993,42.2727513990001,"ESP",5,NA,NA
-8.82867069999998,42.2518529990001,"ESP",5,NA,NA
-8.19182389999997,43.610763999,"ESP",5,NA,NA
-9.05449509999994,42.607137299,"ESP",5,NA,NA
-6.17636369999997,36.457345199,"ESP",5,NA,NA
-6.15395779999994,36.507681199,"ESP",5,NA,NA
-6.15826339999995,36.507332499,"ESP",5,NA,NA
-6.19123989999997,36.4614660990001,"ESP",5,NA,NA
-6.21706479999995,36.4124452990001,"ESP",5,NA,NA
-7.34632679999993,37.2156073990001,"ESP",5,NA,NA
-6.17007299999995,36.4643609990001,"ESP",5,NA,NA
-6.16260029999995,36.5097163990001,"ESP",5,NA,NA
-6.22731819999996,36.5109796990001,"ESP",5,NA,NA
-6.15083599999997,36.445062299,"ESP",5,NA,NA
-6.18566009999995,36.4542767990001,"ESP",5,NA,NA
-6.14697889999997,36.467285399,"ESP",5,NA,NA
-6.16009349999996,36.4691079990001,"ESP",5,NA,NA
-6.16073279999995,36.495220499,"ESP",5,NA,NA
-6.18164259999998,36.468229799,"ESP",5,NA,NA
-6.14474159999997,36.4623111990001,"ESP",5,NA,NA
-6.15257649999995,36.484393599,"ESP",5,NA,NA
-6.17695569999995,36.473447999,"ESP",5,NA,NA
-6.15138939999997,36.4943133990001,"ESP",5,NA,NA
-6.19728299999997,36.4560501990001,"ESP",5,NA,NA
-6.17190079999995,36.507756699,"ESP",5,NA,NA
-6.16097459999997,36.514630299,"ESP",5,NA,NA
-6.27529909999993,36.9006211990001,"ESP",5,NA,NA
-6.28836189999993,36.903190099,"ESP",5,NA,NA
-6.15722349999993,36.4810159990001,"ESP",5,NA,NA
-7.15822969999994,37.2399913990001,"ESP",5,NA,NA
-6.21278249999995,36.5218232990001,"ESP",5,NA,NA
-6.15068109999993,36.5027135990001,"ESP",5,NA,NA
-6.14827909999997,36.4357957990001,"ESP",5,NA,NA
-6.18822609999995,36.4334831990001,"ESP",5,NA,NA
-5.89494109999993,36.1895936990001,"ESP",5,NA,NA
0.68997980000006,40.6004081990001,"ESP",5,NA,NA
0.572925600000076,40.608230199,"ESP",5,NA,NA
0.65453640000004,40.5991079990001,"ESP",5,NA,NA
-0.592891499999951,38.125976499,"ESP",5,NA,NA
0.00749320000005582,38.6133290990001,"ESP",5,NA,NA
0.0358358000000294,38.616843999,"ESP",5,NA,NA
-6.18159679999997,36.4292991990001,"ESP",5,NA,NA
-6.15978929999994,36.427090299,"ESP",5,NA,NA
-6.14721959999997,36.477245899,"ESP",5,NA,NA
-6.18904209999994,36.4106219990001,"ESP",5,NA,NA
23.087777778,38.6650000000001,"GRC",5,NA,NA
23.1766666670001,37.775833333,"GRC",5,NA,NA
20.1605555560001,39.5237333330001,"GRC",5,NA,NA
22.915833333,37.5025000000001,"GRC",5,NA,NA
20.857888889,38.9495277780001,"GRC",5,NA,NA
23.945555556,37.6579166670001,"GRC",5,NA,NA
20.015277778,39.6897222220001,"GRC",5,NA,NA
23.3691666670001,38.5330555560001,"GRC",5,NA,NA
23.3605555560001,38.537222222,"GRC",5,NA,NA
-6.14851329999993,36.4857031990001,"ESP",5,NA,NA
23.3083333330001,37.6111111110001,"GRC",5,NA,NA
22.8080555560001,38.2297222220001,"GRC",5,NA,NA
23.763333333,40.213888889,"GRC",5,NA,NA
21.0013888890001,38.5436111110001,"GRC",5,NA,NA
23.1116666670001,38.648611111,"GRC",5,NA,NA
23.340555556,38.6100000000001,"GRC",5,NA,NA
20.2400000000001,39.4930555560001,"GRC",5,NA,NA
22.9333333330001,37.4955555560001,"GRC",5,NA,NA
23.945277778,37.6675000000001,"GRC",5,NA,NA
20.4735000000001,38.210055556,"GRC",5,NA,NA
20.4565555560001,38.2397500000001,"GRC",5,NA,NA
20.4283333330001,38.248805556,"GRC",5,NA,NA
22.395,38.411111111,"GRC",5,NA,NA
23.420363889,37.8898083330001,"GRC",5,NA,NA
20.829166667,38.966111111,"GRC",5,NA,NA
23.9575,38.387777778,"GRC",5,NA,NA
20.7866666670001,38.966111111,"GRC",5,NA,NA
22.6783333330001,38.3385277780001,"GRC",5,NA,NA
-6.17062899999996,36.473973599,"ESP",5,NA,NA
-6.16321259999995,36.450427199,"ESP",5,NA,NA
-6.17471539999997,36.437031899,"ESP",5,NA,NA
-6.17448459999997,36.432630799,"ESP",5,NA,NA
-6.19170519999994,36.432945299,"ESP",5,NA,NA
-6.18719409999994,36.459639199,"ESP",5,NA,NA
-6.16421499999996,36.459942799,"ESP",5,NA,NA
-6.13809229999993,36.480284199,"ESP",5,NA,NA
-6.15212419999995,36.466204399,"ESP",5,NA,NA
-6.18109629999998,36.4646843990001,"ESP",5,NA,NA
-6.14211469999998,36.4688958990001,"ESP",5,NA,NA
-6.18593089999996,36.464719099,"ESP",5,NA,NA
-6.15580059999996,36.4624168990001,"ESP",5,NA,NA
-17.9682056999999,28.6565843990001,"ESP",5,NA,NA
-16.8485787,28.2642972990001,"ESP",5,NA,NA
-16.7569315,28.0821066990001,"ESP",5,NA,NA
-16.7552064,28.0805223990001,"ESP",5,NA,NA
-16.7110188,28.0326525990001,"ESP",5,NA,NA
-16.8037586,28.150763199,"ESP",5,NA,NA
-17.9659672999999,28.658437399,"ESP",5,NA,NA
-15.4406367,27.781073899,"ESP",5,NA,NA
-4.47044709999994,43.3764457990001,"ESP",5,NA,NA
-3.74375199999997,43.346836099,"ESP",5,NA,NA
27.631666667,36.2241666670001,"GRC",5,NA,NA
24.1013888890001,38.316666667,"GRC",5,NA,NA
24.5097222220001,37.1147222220001,"GRC",5,NA,NA
24.1083333330001,38.2550000000001,"GRC",5,NA,NA
24.1222222220001,38.2544444440001,"GRC",5,NA,NA
24.0563888890001,38.3183333330001,"GRC",5,NA,NA
24.0436111110001,38.321388889,"GRC",5,NA,NA
24.396388889,37.9872222220001,"GRC",5,NA,NA
24.2855555560001,38.075555556,"GRC",5,NA,NA
25.9236111110001,38.2938888890001,"GRC",5,NA,NA
24.081388889,38.3197222220001,"GRC",5,NA,NA
24.0330555560001,38.323055556,"GRC",5,NA,NA
27.156944444,37.9350000000001,"GRC",5,NA,NA
26.151666667,38.51,"GRC",5,NA,NA
26.151388889,38.470833333,"GRC",5,NA,NA
26.153055556,38.461944444,"GRC",5,NA,NA
26.1529444440001,38.4723611110001,"GRC",5,NA,NA
26.7838583330001,37.204972222,"GRC",5,NA,NA
26.9997222220001,37.465,"GRC",5,NA,NA
26.989305556,37.473611111,"GRC",5,NA,NA
24.693055556,37.9191666670001,"GRC",5,NA,NA
24.0494444440001,38.208888889,"GRC",5,NA,NA
26.535,39.026666667,"GRC",5,NA,NA
26.599444444,39.0058333330001,"GRC",5,NA,NA
26.5966666670001,39.0058333330001,"GRC",5,NA,NA
26.075833333,39.300607778,"GRC",5,NA,NA
26.5325,39.027222222,"GRC",5,NA,NA
27.032777778,36.9483333330001,"GRC",5,NA,NA
27.0411111110001,36.957777778,"GRC",5,NA,NA
27.036111111,37.9625,"GRC",5,NA,NA
24.075,38.324722222,"GRC",5,NA,NA
24.211944444,38.087777778,"GRC",5,NA,NA
27.775555556,36.2458333330001,"GRC",5,NA,NA
24.088888889,38.322777778,"GRC",5,NA,NA
26.8275,37.1163888890001,"GRC",5,NA,NA
26.778688889,37.2017388890001,"GRC",5,NA,NA
26.7980555560001,37.208333333,"GRC",5,NA,NA
26.7950000000001,37.1947222220001,"GRC",5,NA,NA
26.7930555560001,37.2,"GRC",5,NA,NA
26.770833333,37.184861111,"GRC",5,NA,NA
26.8875,37.089722222,"GRC",5,NA,NA
26.1308333330001,38.4861111110001,"GRC",5,NA,NA
27.7902777780001,36.2500000000001,"GRC",5,NA,NA
27.7719111110001,36.2590222220001,"GRC",5,NA,NA
26.1478000000001,38.491975,"GRC",5,NA,NA
26.143055556,38.4886111110001,"GRC",5,NA,NA
26.126658333,38.542161111,"GRC",5,NA,NA
26.1538055560001,38.519722222,"GRC",5,NA,NA
26.268888889,38.4855555560001,"GRC",5,NA,NA
26.279722222,38.4989972220001,"GRC",5,NA,NA
26.281388889,38.4919444440001,"GRC",5,NA,NA
24.0483333330001,38.365972222,"GRC",5,NA,NA
24.274444444,38.086388889,"GRC",5,NA,NA
26.391944444,36.6063888890001,"GRC",5,NA,NA
26.394166667,36.598611111,"GRC",5,NA,NA
26.765277778,37.1911111110001,"GRC",5,NA,NA
26.9222222220001,37.036944444,"GRC",5,NA,NA
24.1055555560001,38.263888889,"GRC",5,NA,NA
23.157777778,37.764444444,"GRC",5,NA,NA
23.1694444440001,37.706666667,"GRC",5,NA,NA
23.0619444440001,37.3887500000001,"GRC",5,NA,NA
23.961111111,37.652222222,"GRC",5,NA,NA
23.9805555560001,39.958333333,"GRC",5,NA,NA
21.027777778,38.9261111110001,"GRC",5,NA,NA
20.9222222220001,38.9475,"GRC",5,NA,NA
20.85885425,38.938573944,"GRC",5,NA,NA
20.083333333,39.6683333330001,"GRC",5,NA,NA
21.013888889,38.5552777780001,"GRC",5,NA,NA
20.8516666670001,38.940555556,"GRC",5,NA,NA
20.164722222,39.5225,"GRC",5,NA,NA
20.8583333330001,38.9400000000001,"GRC",5,NA,NA
21.093055556,38.379166667,"GRC",5,NA,NA
20.84,38.966944444,"GRC",5,NA,NA
20.7941666670001,38.9925000000001,"GRC",5,NA,NA
21.034444444,38.920388889,"GRC",5,NA,NA
21.080555556,38.4116666670001,"GRC",5,NA,NA
21.0976666670001,38.3979722220001,"GRC",5,NA,NA
23.413007694,37.893667194,"GRC",5,NA,NA
23.410833333,37.890277778,"GRC",5,NA,NA
21.094166667,38.4861111110001,"GRC",5,NA,NA
21.096944444,38.460277778,"GRC",5,NA,NA
21.07145,38.45415,"GRC",5,NA,NA
21.019497222,38.6061111110001,"GRC",5,NA,NA
23.146666667,37.7230555560001,"GRC",5,NA,NA
22.9280555560001,37.4961111110001,"GRC",5,NA,NA
23.1750000000001,37.8055555560001,"GRC",5,NA,NA
20.018333333,39.6797222220001,"GRC",5,NA,NA
21.028611111,38.4319444440001,"GRC",5,NA,NA
19.904722222,39.7933333330001,"GRC",5,NA,NA
22.9863888890001,38.9075,"GRC",5,NA,NA
20.2316666670001,39.4936111110001,"GRC",5,NA,NA
22.716944444,38.838333333,"GRC",5,NA,NA
22.711536111,38.843877778,"GRC",5,NA,NA
22.8394033060001,38.8942565,"GRC",5,NA,NA
23.4675,37.5341666670001,"GRC",5,NA,NA
22.835,38.890277778,"GRC",5,NA,NA
23.4377777780001,37.526666667,"GRC",5,NA,NA
23.4450000000001,37.526666667,"GRC",5,NA,NA
22.894722222,38.9202777780001,"GRC",5,NA,NA
22.906388889,38.9202777780001,"GRC",5,NA,NA
21.123883333,38.3097222220001,"GRC",5,NA,NA
23.347777778,38.518611111,"GRC",5,NA,NA
21.0348250000001,38.489016667,"GRC",5,NA,NA
20.034444444,39.6777777780001,"GRC",5,NA,NA
23.1333333330001,37.7275000000001,"GRC",5,NA,NA
23.16,37.715277778,"GRC",5,NA,NA
20.8080555560001,38.956111111,"GRC",5,NA,NA
20.601802778,38.4035555560001,"GRC",5,NA,NA
22.8179361110001,37.323611111,"GRC",5,NA,NA
23.3186111110001,38.5602777780001,"GRC",5,NA,NA
22.600833333,38.315391667,"GRC",5,NA,NA
22.388888889,38.3516666670001,"GRC",5,NA,NA
22.3811111110001,38.3552777780001,"GRC",5,NA,NA
22.270833333,38.343888889,"GRC",5,NA,NA
22.6047222220001,38.3122222220001,"GRC",5,NA,NA
22.391388889,38.341111111,"GRC",5,NA,NA
22.393888889,38.3619444440001,"GRC",5,NA,NA
23.1752777780001,37.713611111,"GRC",5,NA,NA
23.1761111110001,37.718333333,"GRC",5,NA,NA
22.9825000000001,38.1119722220001,"GRC",5,NA,NA
20.026388889,39.6777777780001,"GRC",5,NA,NA
20.0746,39.6634,"GRC",5,NA,NA
21.101111111,38.4576388890001,"GRC",5,NA,NA
23.1119444440001,38.637222222,"GRC",5,NA,NA
22.823611111,37.323055556,"GRC",5,NA,NA
22.9222222220001,37.4991666670001,"GRC",5,NA,NA
23.3162305560001,37.6103305560001,"GRC",5,NA,NA
20.2419444440001,39.4919444440001,"GRC",5,NA,NA
20.089166667,39.6669444440001,"GRC",5,NA,NA
23.336666667,38.6033333330001,"GRC",5,NA,NA
23.338611111,38.6022222220001,"GRC",5,NA,NA
23.1041666670001,38.65,"GRC",5,NA,NA
