"lon","lat","iso3c","data_quality","subregion","area_ha"
147.486569,-19.4921,"AUS",2,NA,NA
148.426239,-20.239719,"AUS",2,NA,NA
89.03,22.27,"BGD",2,NA,NA
89.504778,22.483111,"BGD",2,NA,NA
-88.3044659153449,17.5658264286872,"BLZ",5,"Nova Ladyville Shrimp Farm",NA
-88.3141468760761,17.0885378669008,"BLZ",5,"Paradise Shrimp Farm",NA
-88.2889175818666,16.9964017367148,"BLZ",5,"Melinda Mariculture Limited",NA
-88.3040122333697,16.9130083035053,"BLZ",5,"Triton Mariculture",NA
-88.3358879288162,16.7708426277786,"BLZ",5,"Haney's Shrimp Farm",NA
-88.3950213982109,16.6648248578031,"BLZ",5,"Belize Aquaculture Limited",NA
-88.4192249838085,16.5611556357335,"BLZ",5,"Texmar Shrimp Farm",NA
-88.4376057000955,16.4607744772255,"BLZ",5,"Nova Toledo Shrimp Farm",NA
-88.4650001965993,16.4343460805341,"BLZ",5,"Toledo Fish Farm",NA
-88.451778,16.492817,"BLZ",5,NA,NA
-88.420183,16.570683,"BLZ",5,NA,NA
-88.403383,16.596253,"BLZ",5,NA,NA
114.535353,4.716865,"BRN",2,NA,14
114.541318,4.722253,"BRN",2,NA,40
114.574539,4.742089,"BRN",2,NA,92
114.610558,4.761099,"BRN",2,NA,0.4
114.607222,4.781321,"BRN",2,NA,200
115.043816,4.970718,"BRN",2,NA,51.471511
111.693417,21.596472,"CHN",2,NA,NA
118.126772,38.078225,"CHN",2,NA,NA
117.975444,38.089881,"CHN",2,NA,NA
110.347319,21.069711,"CHN",2,NA,NA
-75.515864,10.136408,"COL",4,NA,NA
-77.737212,19.841789,"CUB",4,NA,NA
-77.593449,20.047065,"CUB",4,NA,NA
-80.24742,-2.13254,"ECU",2,NA,NA
-80.325486,-2.634347,"ECU",2,NA,NA
-79.972397,0.175127,"ECU",2,NA,NA
-79.927336,0.287307,"ECU",2,NA,NA
-79.921113,0.249799,"ECU",2,NA,NA
-79.997319,0.283229,"ECU",2,NA,NA
-80.005473,0.317647,"ECU",2,NA,NA
-80.00101,0.251472,"ECU",2,NA,NA
-80.270556,-2.667778,"ECU",2,NA,NA
-79.943981,-2.484561,"ECU",2,NA,NA
-80.023314,-2.470406,"ECU",2,NA,NA
-79.983422,-2.437753,"ECU",2,NA,NA
-79.766772,-2.788469,"ECU",2,NA,NA
-80.142203,-2.468786,"ECU",2,NA,NA
-80.558194,-2.480147,"ECU",2,NA,NA
-79.816586,-2.290467,"ECU",2,NA,NA
-80.045417,0.464072,"ECU",2,NA,NA
-80.000833,-2.574781,"ECU",2,NA,NA
-80.187783,-2.992803,"ECU",2,NA,NA
-80.187783,-2.992803,"ECU",2,NA,NA
-80.071275,-3.452103,"ECU",2,NA,NA
-80.224383,-3.012578,"ECU",2,NA,NA
-80.224383,-3.012578,"ECU",2,NA,NA
-80.607276,-2.450972,"ECU",2,NA,NA
-79.860214,-2.286731,"ECU",2,NA,NA
-79.866298,-2.264349,"ECU",2,NA,NA
-79.859119,-2.288094,"ECU",2,NA,NA
-79.883275,-2.377756,"ECU",2,NA,NA
-79.859022,-2.286481,"ECU",2,NA,NA
-80.633797,-2.42799,"ECU",2,NA,NA
-79.828381,-2.238693,"ECU",2,NA,NA
-79.61735,-2.670838,"ECU",2,NA,NA
-79.995128,-2.523639,"ECU",2,NA,NA
-80.035094,-2.590506,"ECU",2,NA,NA
-80.035094,-2.590506,"ECU",2,NA,NA
-80.035094,-2.590506,"ECU",2,NA,NA
-80.164842,-2.460953,"ECU",2,NA,NA
-80.161542,-2.475353,"ECU",2,NA,NA
-80.163622,-2.475353,"ECU",2,NA,NA
-79.963975,-2.581458,"ECU",2,NA,NA
-80.349763,-0.634573,"ECU",2,NA,NA
-80.385704,-0.624624,"ECU",2,NA,NA
-80.388858,-0.614797,"ECU",2,NA,NA
-80.392844,-0.62043,"ECU",2,NA,NA
-80.388035,-0.633579,"ECU",2,NA,NA
-79.869214,-2.364628,"ECU",2,NA,NA
-79.756536,-2.766581,"ECU",2,NA,NA
-79.86265,-2.4377,"ECU",2,NA,NA
-79.814908,-2.341703,"ECU",2,NA,NA
-79.813408,-2.328156,"ECU",2,NA,NA
-79.922589,-2.511967,"ECU",2,NA,NA
-79.922589,-2.511967,"ECU",2,NA,NA
-80.021494,-2.290592,"ECU",2,NA,NA
-80.021494,-2.290592,"ECU",2,NA,NA
-80.028358,-2.606158,"ECU",2,NA,NA
-80.028358,-2.606158,"ECU",2,NA,NA
-79.963194,0.247472,"ECU",2,NA,NA
-79.964278,0.235194,"ECU",2,NA,NA
-79.956805,0.227277,"ECU",2,NA,NA
-79.957638,0.2395,"ECU",2,NA,NA
-79.965,0.226944,"ECU",2,NA,NA
-79.981611,0.231277,"ECU",2,NA,NA
-79.938975,0.211606,"ECU",2,NA,NA
-79.903944,0.245833,"ECU",2,NA,NA
-80.003611,0.158333,"ECU",2,NA,NA
-80.007361,0.129111,"ECU",2,NA,NA
-80.023138,0.125138,"ECU",2,NA,NA
-79.822725,-2.481078,"ECU",2,NA,NA
-80.035094,-2.590506,"ECU",2,NA,NA
-80.146826,-2.543813,"ECU",2,NA,NA
-79.752065,-2.371404,"ECU",2,NA,NA
-80.126753,-2.497036,"ECU",2,NA,NA
-80.121214,-2.490667,"ECU",2,NA,NA
-80.134708,-2.503639,"ECU",2,NA,NA
-80.135197,-2.479525,"ECU",2,NA,NA
-90.213581,13.811408,"GTM",4,NA,NA
-91.283314,13.959861,"GTM",4,NA,NA
-90.741817,13.938161,"GTM",4,NA,NA
-87.414097,13.157444,"HND",2,NA,NA
-87.439722,13.265833,"HND",2,NA,NA
-87.560336,13.389225,"HND",2,NA,NA
-87.412467,13.158244,"HND",2,NA,NA
-87.402256,13.146278,"HND",2,NA,NA
-87.412467,13.174911,"HND",2,NA,NA
-87.172578,13.094828,"HND",2,NA,NA
-87.420875,13.347744,"HND",2,NA,NA
-87.436353,13.314647,"HND",2,NA,NA
-87.397281,13.366006,"HND",2,NA,NA
-87.311472,13.115669,"HND",2,NA,NA
-87.322439,13.119906,"HND",2,NA,NA
-87.356011,13.074375,"HND",2,NA,NA
-87.208875,13.042228,"HND",2,NA,NA
-87.244294,13.023428,"HND",2,NA,NA
-87.251928,12.998864,"HND",2,NA,NA
-87.269952,13.124543,"HND",2,NA,NA
-87.275051,12.999111,"HND",2,NA,NA
-87.428056,13.262778,"HND",2,NA,NA
-87.460833,13.256389,"HND",2,NA,NA
113.404261,-8.380153,"IDN",2,NA,NA
105.794361,-4.049333,"IDN",2,NA,NA
113.17,-7.73,"IDN",2,NA,NA
105.838306,-4.594833,"IDN",2,NA,NA
105.830389,-4.617222,"IDN",2,NA,NA
79.269,10.239944,"IND",2,NA,NA
81.804556,16.504917,"IND",2,NA,NA
81.802708,16.505383,"IND",2,NA,NA
81.800778,16.508167,"IND",2,NA,NA
72.857265,20.965182,"IND",2,NA,NA
82.266753,16.776664,"IND",2,NA,NA
82.096008,16.860423,"IND",2,NA,NA
81.603717,16.688481,"IND",2,NA,NA
87.04,21.48,"IND",2,NA,NA
80.106872,14.39354,"IND",2,NA,NA
80.171275,14.586425,"IND",2,NA,NA
79.844083,11.200694,"IND",2,NA,NA
88.025556,22.023556,"IND",2,NA,NA
88.025556,22.023556,"IND",2,NA,NA
87.923275,22.114625,"IND",2,NA,NA
87.923275,22.114625,"IND",2,NA,NA
87.685611,21.834833,"IND",2,NA,NA
87.684694,21.835417,"IND",2,NA,NA
87.685583,21.837472,"IND",2,NA,NA
87.68575,21.83794,"IND",2,NA,NA
87.69385,21.84928,"IND",2,NA,NA
87.69385,21.84928,"IND",2,NA,NA
87.68781,21.83582,"IND",2,NA,NA
87.68659,21.83489,"IND",2,NA,NA
87.68526,21.83874,"IND",2,NA,NA
87.68526,21.83874,"IND",2,NA,NA
87.68738,21.83637,"IND",2,NA,NA
87.69085,21.83302,"IND",2,NA,NA
87.69151,21.83606,"IND",2,NA,NA
87.69151,21.83606,"IND",2,NA,NA
87.68812,21.83564,"IND",2,NA,NA
87.68378,21.83924,"IND",2,NA,NA
87.68164,21.83647,"IND",2,NA,NA
87.68772,21.83386,"IND",2,NA,NA
87.68875,21.83454,"IND",2,NA,NA
87.68696,21.83526,"IND",2,NA,NA
87.68454,21.83475,"IND",2,NA,NA
87.68477,21.83482,"IND",2,NA,NA
87.68332,21.83194,"IND",2,NA,NA
87.6814,21.83651,"IND",2,NA,NA
87.68234,21.83559,"IND",2,NA,NA
81.684111,16.513861,"IND",2,NA,NA
81.763056,16.456944,"IND",2,NA,NA
81.304167,16.320556,"IND",2,NA,NA
81.763147,16.456936,"IND",2,NA,NA
81.603719,16.68847,"IND",2,NA,NA
81.106333,16.513944,"IND",2,NA,NA
81.799583,16.510583,"IND",2,NA,NA
81.106322,16.513936,"IND",2,NA,NA
88.017778,22.007222,"IND",2,NA,NA
79.823008,10.67058,"IND",2,NA,NA
80.060959,14.809616,"IND",2,NA,NA
81.183583,16.295861,"IND",2,NA,NA
81.852833,16.453417,"IND",2,NA,NA
80.166111,15.494722,"IND",2,NA,NA
86.307597,19.955811,"IND",2,NA,NA
82.60327,17.301053,"IND",2,NA,NA
82.18897,16.786253,"IND",2,NA,NA
80.15748,15.504801,"IND",2,NA,NA
80.123056,14.728889,"IND",2,NA,NA
81.112361,16.069389,"IND",2,NA,NA
81.112361,16.069389,"IND",2,NA,NA
81.772269,16.401917,"IND",2,NA,NA
81.713311,16.390372,"IND",2,NA,NA
81.730525,16.343189,"IND",2,NA,NA
81.510751,16.507177,"IND",2,NA,NA
82.121083,16.863119,"IND",2,NA,NA
80.165236,15.496206,"IND",2,NA,NA
87.899997,21.783331,"IND",2,NA,NA
87.702482,21.6681,"IND",2,NA,NA
81.732681,16.835086,"IND",2,NA,NA
81.733972,16.864194,"IND",2,NA,NA
86.818019,21.145033,"IND",2,NA,NA
82.220278,17.618889,"IND",2,NA,NA
80.161903,15.505028,"IND",2,NA,NA
83.799,18.17,"IND",2,NA,NA
80.21418,15.705228,"IND",2,NA,NA
78.941694,9.644722,"IND",2,NA,NA
78.942333,9.640778,"IND",2,NA,NA
78.941694,9.641806,"IND",2,NA,NA
78.941694,9.641806,"IND",2,NA,NA
86.975639,21.428833,"IND",2,NA,NA
79.237722,10.183778,"IND",2,NA,NA
87.740961,21.894608,"IND",2,NA,NA
87.712672,21.697797,"IND",2,NA,NA
87.73825,21.701681,"IND",2,NA,NA
87.728844,21.701128,"IND",2,NA,NA
80.149306,14.378583,"IND",2,NA,NA
79.966294,14.180694,"IND",2,NA,NA
80.161562,14.397502,"IND",2,NA,NA
78.096667,8.663556,"IND",2,NA,NA
78.101194,8.665278,"IND",2,NA,NA
78.094694,8.663667,"IND",2,NA,NA
80.843978,15.803467,"IND",2,NA,NA
80.855494,15.822317,"IND",2,NA,NA
81.306878,16.319214,"IND",2,NA,NA
82.094944,16.856667,"IND",2,NA,NA
82.105957,16.846087,"IND",2,NA,NA
82.093417,16.847194,"IND",2,NA,NA
87.943056,22.125,"IND",2,NA,NA
80.171784,14.592678,"IND",2,NA,NA
80.012812,14.191602,"IND",2,NA,NA
80.031307,14.298792,"IND",2,NA,NA
80.01283,14.19152,"IND",2,NA,NA
50.691944,29.2127779878214,"IRN",4,NA,NA
50.689722,29.3208329878677,"IRN",4,NA,NA
50.613056,29.5361109879609,"IRN",4,NA,NA
51.1475,28.7724999876366,"IRN",4,NA,NA
51.343056,28.1599999873902,"IRN",4,NA,NA
51.002778,29.0722219877617,"IRN",4,NA,NA
56.869167,27.1083329869989,"IRN",4,NA,NA
56.858333,27.0866669869914,"IRN",4,NA,NA
61.458333,25.1672219864007,"IRN",4,NA,NA
61.444444,25.1927779864074,"IRN",4,NA,NA
48.579097,30.05293698819,"IRN",4,NA,NA
55.399444,26.7849999868876,"IRN",4,NA,NA
53.507778,26.9313889869375,"IRN",4,NA,NA
51.057222,28.7569439876302,"IRN",4,NA,NA
44.491667,-16.569444,"MDG",4,NA,NA
47.037917,-15.568425,"MDG",4,NA,NA
-109.820531,26.852353,"MEX",2,NA,NA
-111.848433,28.683878,"MEX",2,NA,NA
-111.829639,28.719989,"MEX",2,NA,NA
-111.836244,28.782661,"MEX",2,NA,NA
-110.083561,27.154806,"MEX",2,NA,NA
-110.085119,27.13075,"MEX",2,NA,NA
-110.3975,27.272367,"MEX",2,NA,NA
-110.329133,27.191183,"MEX",2,NA,NA
-110.3728,27.29255,"MEX",2,NA,NA
-111.928333,28.772222,"MEX",2,NA,NA
-111.787917,28.6457,"MEX",2,NA,NA
99.826952,6.433288,"MYS",2,"Ayer Hangat, Kedah",60
102.463536,2.108604,"MYS",2,"Sebatu, Malacca",100
110.210032,1.676758,"MYS",2,"Kuching, Sarawak",165
103.438388314933,3.01804654422182,"MYS",2,"Pekan, Pahang",404
102.721589,5.674088,"MYS",2,"Setiu, Terengganu",520
103.328932,4.984545,"MYS",2,"Marang, Terengganu",200
102.827394171984,5.59725227352606,"MYS",2,"Setiu, Terengganu",1000
111.18347,2.19705,"MYS",2,"Tanjung Manis, Sarawak",430
100.704595,3.888025,"MYS",2,"Rungkup, Perak",2175
100.975557,3.663462,"MYS",2,"Sabak, Selangor",28
103.446051,3.203638,"MYS",2,"Pekan, Pahang",283
164.668944,-20.946539,"NCL",2,NA,NA
165.694861,-21.739028,"NCL",2,NA,NA
-87.172827,12.847134,"NIC",2,NA,NA
-87.303439,12.931014,"NIC",2,NA,NA
-80.3934,7.413,"PAN",2,NA,NA
-80.387417,-3.515444,"PER",4,NA,NA
40.030864,20.287253,"SAU",2,NA,NA
41.897791,17.806544,"SAU",2,NA,NA
100.321908,7.959906,"THA",2,NA,NA
98.398417,8.965222,"THA",2,NA,NA
98.400083,8.970139,"THA",2,NA,NA
98.234389,8.726083,"THA",2,NA,NA
99.774,6.958694,"THA",2,NA,NA
102.612222,12.291944,"THA",2,NA,NA
99.406389,7.368889,"THA",2,NA,NA
99.208056,9.25325,"THA",2,NA,NA
99.82325,6.8305,"THA",2,NA,NA
99.757528,6.951611,"THA",2,NA,NA
99.757528,6.951611,"THA",2,NA,NA
99.254514,10.370517,"THA",2,NA,NA
99.536058,9.214556,"THA",2,NA,NA
99.220625,9.215414,"THA",2,NA,NA
99.227917,9.504867,"THA",2,NA,NA
99.585645,9.247044,"THA",2,NA,NA
102.123611,12.499917,"THA",2,NA,NA
99.50038,9.199725,"THA",2,NA,NA
-96.209726,28.709786,"USA",5,NA,159.4461
-96.203732,28.731171,"USA",5,NA,80
-96.81391,28.369096,"USA",5,NA,40
-97.452599,26.32333,"USA",5,NA,445
-97.322755,26.149413,"USA",5,NA,182
-88.254304,30.403144,"USA",5,NA,NA
-159.669555,21.957597,"USA",5,NA,104
-85.287438,29.859915,"USA",5,NA,22
-82.113475,26.602097,"USA",5,NA,3
-80.55559,24.972378,"USA",5,NA,0.88
-71.949374,10.128371,"VEN",2,NA,NA
-71.347176,9.081857,"VEN",2,NA,NA
-71.027481,11.074353,"VEN",2,NA,NA
-72.055717,9.910764,"VEN",2,NA,NA
-72.144308,9.839819,"VEN",2,NA,NA
-71.989472,10.155589,"VEN",2,NA,NA
-64.7295,10.109917,"VEN",2,NA,NA
-65.20775,10.046847,"VEN",2,NA,NA
-72.010833,10.001667,"VEN",2,NA,NA
-71.158333,11.013611,"VEN",2,NA,NA
-71.988056,10.11,"VEN",2,NA,NA
104.920864,8.899944,"VNM",2,NA,NA
105.227733,8.773919,"VNM",2,NA,NA
105.259939,8.801267,"VNM",2,NA,NA
105.226952,8.783594,"VNM",2,NA,NA
105.245911,8.788222,"VNM",2,NA,NA
105.241425,8.7946,"VNM",2,NA,NA
105.596001,9.150155,"VNM",2,NA,NA
106.038569,9.418278,"VNM",2,NA,NA
104.592,10.381,"VNM",2,NA,NA
105.961519,9.295089,"VNM",2,NA,NA
106.527808,9.728119,"VNM",2,NA,NA
105.321314,8.867517,"VNM",2,NA,NA
105.448768,9.272798,"VNM",2,NA,NA
109.231111,13.618889,"VNM",2,NA,NA
105.972622,9.423728,"VNM",2,NA,NA
105.973031,9.422819,"VNM",2,NA,NA
105.972619,9.414542,"VNM",2,NA,NA
105.972269,9.415903,"VNM",2,NA,NA
105.965817,9.398367,"VNM",2,NA,NA
105.964914,9.401564,"VNM",2,NA,NA
105.972631,9.417522,"VNM",2,NA,NA
105.972481,9.417561,"VNM",2,NA,NA
105.965844,9.397411,"VNM",2,NA,NA
105.973139,9.408767,"VNM",2,NA,NA
105.972575,9.417136,"VNM",2,NA,NA
105.966892,9.398739,"VNM",2,NA,NA
104.587191,10.26798,"VNM",2,NA,NA
105.439833,9.167383,"VNM",2,NA,NA
105.492425,9.165886,"VNM",2,NA,NA
105.500375,9.141833,"VNM",2,NA,NA
105.470111,9.116461,"VNM",2,NA,NA
105.49245,9.154469,"VNM",2,NA,NA
106.161389,9.423611,"VNM",2,NA,NA
106.044961,9.422633,"VNM",2,NA,NA
106.650363,10.030199,"VNM",2,NA,NA
106.529569,9.727928,"VNM",2,NA,NA
106.531072,9.729136,"VNM",2,NA,NA
106.038544,9.419406,"VNM",2,NA,NA
106.03415,9.426547,"VNM",2,NA,NA
106.041458,9.426617,"VNM",2,NA,NA
106.044383,9.431094,"VNM",2,NA,NA
106.043047,9.427889,"VNM",2,NA,NA
106.038711,9.417467,"VNM",2,NA,NA
106.040347,9.420883,"VNM",2,NA,NA
106.039853,9.423089,"VNM",2,NA,NA
106.042306,9.420136,"VNM",2,NA,NA
106.047739,9.421172,"VNM",2,NA,NA
106.047842,9.421231,"VNM",2,NA,NA
106.045644,9.422594,"VNM",2,NA,NA
106.042458,9.422825,"VNM",2,NA,NA
106.038542,9.418211,"VNM",2,NA,NA
106.041847,9.420775,"VNM",2,NA,NA
106.043239,9.429328,"VNM",2,NA,NA
106.043567,9.429481,"VNM",2,NA,NA
106.043183,9.428781,"VNM",2,NA,NA
106.041939,9.422525,"VNM",2,NA,NA
106.04225,9.422083,"VNM",2,NA,NA
106.040556,9.420622,"VNM",2,NA,NA
106.043567,9.429456,"VNM",2,NA,NA
106.0451,9.423633,"VNM",2,NA,NA
106.043342,9.422689,"VNM",2,NA,NA
105.963289,9.468264,"VNM",2,NA,NA
105.95495,9.480753,"VNM",2,NA,NA
105.963589,9.4659,"VNM",2,NA,NA
105.95815,9.461781,"VNM",2,NA,NA
106.022131,9.404825,"VNM",2,NA,NA
106.022058,9.407731,"VNM",2,NA,NA
105.368611,9.0625,"VNM",2,NA,NA
106.274731,9.552436,"VNM",2,NA,NA
106.276331,9.583997,"VNM",2,NA,NA
106.221742,9.579731,"VNM",2,NA,NA
106.178061,9.634267,"VNM",2,NA,NA
106.180414,9.637925,"VNM",2,NA,NA
106.207361,9.610583,"VNM",2,NA,NA
106.146331,9.659981,"VNM",2,NA,NA
106.263958,9.565981,"VNM",2,NA,NA
106.253667,9.551314,"VNM",2,NA,NA
106.263719,9.573775,"VNM",2,NA,NA
106.229536,9.510197,"VNM",2,NA,NA
106.265617,9.577978,"VNM",2,NA,NA
105.912222,9.381389,"VNM",2,NA,NA
105.910833,9.375833,"VNM",2,NA,NA
105.907778,9.380833,"VNM",2,NA,NA
105.906753,9.384786,"VNM",2,NA,NA
105.905892,9.381328,"VNM",2,NA,NA
105.905661,9.381036,"VNM",2,NA,NA
105.900194,9.380967,"VNM",2,NA,NA
105.897411,9.379053,"VNM",2,NA,NA
105.900808,9.381392,"VNM",2,NA,NA
105.905542,9.37235,"VNM",2,NA,NA
105.906661,9.372353,"VNM",2,NA,NA
105.906531,9.375244,"VNM",2,NA,NA
105.899758,9.380542,"VNM",2,NA,NA
105.906681,9.376617,"VNM",2,NA,NA
105.898208,9.375461,"VNM",2,NA,NA
105.900381,9.374425,"VNM",2,NA,NA
105.913389,9.388353,"VNM",2,NA,NA
105.751419,9.212283,"VNM",2,NA,NA
106.153494,9.420581,"VNM",2,NA,NA
105.928011,9.288797,"VNM",2,NA,NA
105.883419,9.273875,"VNM",2,NA,NA
105.892606,9.285697,"VNM",2,NA,NA
108.477689,11.087244,"VNM",2,NA,NA
106.677944,10.027944,"VNM",2,NA,NA
105.201056,8.830222,"VNM",2,NA,NA
104.550467,10.302261,"VNM",2,NA,NA
106.115333,9.436542,"VNM",2,NA,NA
107.341597,10.478136,"VNM",2,NA,NA
106.109667,9.434028,"VNM",2,NA,NA
105.754036,9.281942,"VNM",2,NA,NA
109.120414,11.82855,"VNM",2,NA,NA
105.055742,8.815307,"VNM",2,NA,NA
104.971636,8.816306,"VNM",2,NA,NA
107.401389,16.728611,"VNM",2,NA,NA
104.973417,8.819959,"VNM",2,NA,NA
107.420244,16.708968,"VNM",2,NA,NA
105.914806,9.290194,"VNM",2,NA,NA
105.242175,8.778741,"VNM",2,NA,NA
106.80831,20.819586,"VNM",2,NA,NA
104.583861,10.343861,"VNM",2,NA,NA
106.0795,9.447006,"VNM",2,NA,NA
109.19278,12.611666,"VNM",2,NA,NA
105.227111,8.844861,"VNM",2,NA,NA
106.039808,9.386114,"VNM",2,NA,NA
106.106944,9.44025,"VNM",2,NA,NA
105.287947,9.139914,"VNM",2,NA,NA
106.128528,9.426117,"VNM",2,NA,NA
108.741419,11.274003,"VNM",2,NA,NA
105.210333,8.835167,"VNM",2,NA,NA
105.400856,9.093542,"VNM",2,NA,NA
106.113194,9.342844,"VNM",2,NA,NA
107.378966,16.733468,"VNM",2,NA,NA
106.641158,10.020804,"VNM",2,NA,NA
106.723056,10.263706,"VNM",2,NA,NA
105.7939,9.250828,"VNM",2,NA,NA
107.303306,10.442689,"VNM",2,NA,NA
105.238961,8.851989,"VNM",2,NA,NA
105.264806,9.261167,"VNM",2,NA,NA
105.082111,8.675278,"VNM",2,NA,NA
106.660583,10.061917,"VNM",2,NA,NA
106.158389,9.356525,"VNM",2,NA,NA
108.74225,11.259028,"VNM",2,NA,NA
106.636528,10.002083,"VNM",2,NA,NA
105.602919,9.180386,"VNM",2,NA,NA
105.600978,9.178889,"VNM",2,NA,NA
105.207722,8.832778,"VNM",2,NA,NA
105.272222,8.808722,"VNM",2,NA,NA
105.786269,9.292239,"VNM",2,NA,NA
106.672944,10.033389,"VNM",2,NA,NA
106.159094,9.391607,"VNM",2,NA,NA
106.153526,9.375861,"VNM",2,NA,NA
106.159057,9.420584,"VNM",2,NA,NA
106.156851,9.418865,"VNM",2,NA,NA
106.157974,9.419862,"VNM",2,NA,NA
106.153676,9.420822,"VNM",2,NA,NA
106.156282,9.418275,"VNM",2,NA,NA
106.711667,10.079722,"VNM",2,NA,NA
106.134978,9.427531,"VNM",2,NA,NA
105.885528,9.323583,"VNM",2,NA,NA
105.887333,9.321278,"VNM",2,NA,NA
106.133,9.436278,"VNM",2,NA,NA
106.251667,9.566722,"VNM",2,NA,NA
109.183972,14.1955,"VNM",2,NA,NA
105.741621,9.226196,"VNM",2,NA,NA
105.793278,9.267528,"VNM",2,NA,NA
105.789892,9.240841,"VNM",2,NA,NA
105.793278,9.267528,"VNM",2,NA,NA
105.791878,9.236042,"VNM",2,NA,NA
105.78606,9.237747,"VNM",2,NA,NA
105.793124,9.239125,"VNM",2,NA,NA
105.083709,8.796178,"VNM",2,NA,NA
105.08843,8.79991,"VNM",2,NA,NA
105.585861,9.169417,"VNM",2,NA,NA
